StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
29359,39961,68217,3204,,          , ,8.15997862,-44.12277919,348.4320557,5.2,-2.510590516,B2IV-V      ,-0.173
31367,42540,74067,3439,,          , ,8.67200475,-40.2638933,85.98452279,5.2,0.527898574,Ap (SiCr)   ,-0.027
31476,42679,74371,3456,,          , ,8.69914264,-45.4107261,826.446281,5.2,-4.386073148,B5Iab       ,0.171
42128,57047,101666,4503,,          , ,11.69554232,-32.49932237,131.7523057,5.2,-0.398791121,K5III       ,1.475
44268,60189,107348,4696,,  5Zet Crv, ,12.3426974,-22.21583387,118.0637544,5.2,-0.160582948,B8V         ,-0.09
46711,63901,113797,4943,, 14    CVn, ,13.095684,35.79885169,86.58008658,5.2,0.512909921,B9V         ,-0.059
47305,64792,115383,5011,Gl 504   , 59    Vir, ,13.2796426,9.423693,17.95009873,5.2,3.929665792,G0Vs        ,0.585
49675,68269,121847,5250,, 47    Hya, ,13.97532724,-24.97217754,104.0582726,5.2,0.113616938,B8V         ,-0.086
57699,80197,147749,6107,, 20Nu 1CrB, ,16.37261707,33.79914473,170.3577513,5.2,-0.956809494,M2III       ,1.631
65190,90441,169985,6918,, 59    Ser, ,18.45347498,0.19612982,146.8428781,5.2,-0.63426444,G0III+...   ,0.487
66529,92226,173540,7050,,   Mu  CrA, ,18.79572209,-40.40612167,120.4819277,5.2,-0.204609538,G5/G6III    ,0.781
67850,93917,178449,7261,, 17    Lyr, ,19.12374874,32.50166027,40.58441558,5.2,2.158203517,F0V         ,0.367
75630,104174,200763,8076,,          , ,21.10685587,-32.34163849,108.4598698,5.2,0.023654605,K2III       ,1.104
80970,111449,213845,8592,Gl 863.2 , 59Ups Aqr, ,22.57819409,-20.70785949,22.74277917,5.2,3.415782328,F7V         ,0.446
83529,115126,219834,8866,Gl 894.2A, 94    Aqr, ,23.31847474,-13.45844256,20.73828287,5.2,3.61613603,G6/G8IV     ,0.787
3716,5300,6767,331,,   Ups Phe, ,1.12995146,-41.48693516,60.67961165,5.21,1.294786037,A3V         ,0.159
4007,5737,7344,361,, 86Zet Psc, ,1.22883399,7.57548895,45.26935265,5.21,1.930978579,A7IV        ,0.32
8740,12484,16920,802,,   Zet Hor, ,2.67766108,-54.54992422,48.80429478,5.21,1.767709792,F4IV        ,0.411
13456,19205,25867,1269,, 42Psi Tau, ,4.11681038,29.00128762,27.57859901,5.21,3.007138999,F1V         ,0.359
20207,28296,40446,2103,, 60    Ori, ,5.98043916,0.55297359,112.6126126,5.21,-0.047935171,A1Vs        ,0.009
21951,30457,44951,2305,,          , ,6.40287589,-11.53000982,128.8659794,5.21,-0.340691394,K3III       ,1.23
22131,30679,44708,2293,,  5    Lyn, ,6.44691089,58.41741346,209.2050209,5.21,-1.392860517,K4III       ,1.538
23221,32064,48217,2469,,          , ,6.69899062,-9.16742468,115.8748552,5.21,-0.109946021,M0III       ,1.525
41236,55756,99322,4409,,          , ,11.42486971,-36.06310533,85.91065292,5.21,0.539764902,K0III       ,0.979
48201,66098,117818,5100,, 76    Vir, ,13.54946976,-10.16490767,80.90614887,5.21,0.670092354,K0III       ,0.964
55922,77578,141680,5888,, 34Ome Ser, ,15.83820259,2.19662489,80.64516129,5.21,0.677108426,G8III       ,1.019
61217,85079,157042,6451,,   Iot Ara, ,17.38780026,-47.4681538,221.2389381,5.21,-1.514307826,B2IIIne     ,-0.097
75661,104214,201091,8085,Gl 820  A, 61    Cyg, ,21.11412083,38.74149446,3.482743008,5.21,7.500392855,K5V         ,1.069
5587,7981,10476,493,Gl  68   ,107    Psc, ,1.70831938,20.27015091,7.467702188,5.22,5.85406505,K1V         ,0.836
6806,9763,12339,592,, 49    Cas, ,2.09210494,76.11511028,130.7189542,5.22,-0.361692824,G8III       ,0.954
9727,13874,18543,892,,          , ,2.97835933,-2.78272383,98.03921569,5.22,0.263000859,A2IV        ,0.014
13879,19799,26793,1315,,          , ,4.24339945,10.01143911,145.3488372,5.22,-0.592057809,B9Vn        ,-0.085
15199,21547,29391,1474,, 51    Eri, ,4.62669628,-2.47339212,29.76190476,5.22,2.851696387,F0V         ,0.283
16786,23734,32343,1622,, 11    Cam, ,5.10234992,58.97239085,205.7613169,5.22,-1.346818654,B2.5Ve      ,-0.08
17738,25048,34759,1749,, 20Rho Aur, ,5.36344588,41.80466344,196.8503937,5.22,-1.250681439,B5V         ,-0.129
22487,31119,46089,2375,,          , ,6.53008012,11.5443434,64.76683938,5.22,1.16323648,A3V         ,0.185
23623,32562,48781,2487,, 57Psi6Aur, ,6.79432798,48.78946087,130.0390117,5.22,-0.350368301,K1III       ,1.131
24637,33878,52666,2639,,          , ,7.03233138,-5.72208135,209.2050209,5.22,-1.382860517,M2III       ,1.687
26479,36265,58923,2851,,  5Eta CMi, ,7.46724352,6.94207694,107.7586207,5.22,0.057739881,F0III       ,0.221
27851,38020,63578,3037,,          , ,7.79208606,-46.60850937,512.8205128,5.22,-3.329826943,B1V         ,-0.151
28661,39061,65925,3140,,          , ,7.99122921,-39.29683773,57.87037037,5.22,1.407718691,F3V         ,0.4
32494,43970,76543,3561,, 62Omi1Cnc, ,8.95414248,15.32271727,49.04364885,5.22,1.767086129,A5III       ,0.149
40552,54767,97583,4355,,          , ,11.21257516,-64.16978296,96.33911368,5.22,0.300986768,B9V         ,-0.082
41281,55831,99556,4415,,          , ,11.44317623,-61.1151713,476.1904762,5.22,-3.168903526,B3IV        ,-0.077
43229,58684,104513,4594,, 67    UMa, ,12.0352953,43.04546506,33.92130258,5.22,2.567637396,A7m         ,0.283
45668,62267,110951,4847,, 32    Vir, ,12.76031168,7.67331477,74.8502994,5.22,0.849032291,A8m         ,0.322
47256,64725,115202,5001,Gl 503.3 , 57    Vir, ,13.26627284,-19.94282246,38.94080997,5.22,2.267975097,K1III       ,1.011
50872,70035,125158,5349,,          , ,14.33102882,-61.27275714,48.33252779,5.22,1.798802453,Am          ,0.281
52336,72290,129893,5495,,          , ,14.78369739,-52.38331777,79.49125596,5.22,0.718403206,G6III       ,0.984
59119,82216,151525,6234,, 45    Her, ,16.79623089,5.24684013,141.0437236,5.22,-0.526768824,B9p (Cr)    ,-0.001
66662,92405,174602,7102,,  9Nu 2Lyr, ,18.83136802,32.55108873,72.99270073,5.22,0.903602836,A3V         ,0.1
68863,95260,182255,7358,,  3    Vul, ,19.38080138,26.2624297,123.4567901,5.22,-0.237574906,B6III       ,-0.119
71407,98583,190544,7676,, 64    Dra, ,20.02459214,64.82100457,173.0103806,5.22,-0.970360808,M1III       ,1.598
77111,106093,204771,8228,, 71    Cyg, ,21.49080919,46.54033179,68.58710562,5.22,1.03878762,K0III       ,0.965
84176,116076,221345,8930,, 14    And, ,23.52144376,39.2364018,76.39419404,5.22,0.804698233,K0III       ,1.029
2452,3505,4247,197,Gl  31.3 ,          , ,0.74567703,-22.00633247,27.83964365,5.23,3.00668164,F0V         ,0.35
4404,6315,8126,389,, 91    Psc, ,1.35204276,28.73838983,105.374078,5.23,0.116331062,K5III       ,1.396
10129,14456,19349,935,,          , ,3.10930225,-6.08854227,163.9344262,5.23,-0.843350825,M3III       ,1.575
23395,32292,48917,2492,, 10    CMa, ,6.74124138,-31.07053787,800,5.23,-4.285449935,B2V         ,-0.127
26216,35907,57669,2805,, 66    Aur, ,7.402353,40.67244066,223.2142857,5.23,-1.51360993,K0III       ,1.249
29365,39970,68324,3213,,          , ,8.16198877,-47.9372165,282.4858757,5.23,-2.02498369,B1IVe       ,-0.199
32382,43834,76219,3540,, 58Rho2Cnc, ,8.92769133,27.92756265,176.056338,5.23,-0.998258321,G8II-III    ,1
32640,44154,76813,3575,, 64Sig3Cnc, ,8.99241237,32.41864339,98.13542689,5.23,0.27087092,G9III       ,0.913
32786,44337,77653,3605,,          , ,9.0290481,-52.18871825,134.0482574,5.23,-0.406305863,Ap Si       ,-0.12
33141,44798,78316,3623,, 76Kap Cnc, ,9.12911787,10.66821521,148.3679525,5.23,-0.626700517,B8IIIMNp    ,-0.092
36277,48926,86629,3947,,   Eta Ant, ,9.98120556,-35.89093311,32.60515161,5.23,2.66356888,A8IV        ,0.3
39079,52701,93549,4220,,          , ,10.77489193,-64.26326386,131.5789474,5.23,-0.365932039,B7IV        ,-0.077
39460,53252,94388,4251,Gl 403.1 ,          , ,10.89152267,-20.13815014,31.33813851,5.23,2.749634021,F6V         ,0.48
46191,63076,112429,4916,,  8    Dra, ,12.92459864,65.43854743,28.84338044,5.23,2.929769208,A5n         ,0.303
52380,72357,130259,5516,, 56    Hya, ,14.79577255,-26.0874799,101.6260163,5.23,0.194975492,G8/K0III    ,0.938
55498,76939,139980,5837,,          , ,15.71065342,-37.4248964,83.05647841,5.23,0.633132435,G8/K0III    ,0.987
59330,82493,151804,6245,,          , ,16.85936724,-41.23053288,2083.333333,5.23,-6.363793813,O9e         ,0.047
59501,82730,152601,6280,, 23    Oph, ,16.90991987,-6.15392897,76.10350076,5.23,0.822976826,K2III       ,1.1
67962,94068,178596,7266,, 19    Aql, ,19.14997707,6.07339716,43.55400697,5.23,2.034859419,F0III-IV    ,0.346
71448,98636,190004,7657,, 16    Vul, ,20.03371501,24.93787365,64.808814,5.23,1.17182963,F2III       ,0.374
2753,3949,4919,242,,   Rho Phe, ,0.84475779,-50.98692422,76.56967841,5.24,0.819715885,F2III       ,0.356
9846,14043,18537,890,,          , ,3.01449556,52.35179769,243.902439,5.24,-1.696080716,B7V         ,-0.049
10799,15371,20807,1010,Gl 138   ,   Zet2Ret, ,3.3030936,-62.50793537,12.07875347,5.24,4.829889413,G1V         ,0.6
11782,16803,22470,1100,, 20    Eri, ,3.60483116,-17.46704107,145.137881,5.24,-0.56890389,B8/B9III    ,-0.117
12217,17457,23363,1146,, 24    Eri, ,3.74180777,-1.16307844,200.4008016,5.24,-1.269497272,B7V         ,-0.088
12403,17717,23878,1181,, 28Tau7Eri, ,3.79433898,-23.87479582,83.47245409,5.24,0.63228409,A1V         ,0.075
12579,17954,23985,1188,,          , ,3.83858744,25.57964862,58.96226415,5.24,1.38712924,A2V         ,0.231
14325,20384,28093,1395,,   Eta Ret, ,4.36478215,-63.38681514,116.5501166,5.24,-0.092563561,G7III       ,0.955
15016,21297,29065,1452,,          , ,4.56994214,-8.96998497,201.6129032,5.24,-1.282591618,K4III       ,1.465
17841,25197,34787,1751,, 16    Cam, ,5.39106291,57.54453138,104.2752868,5.24,0.149093036,A0Vn        ,-0.011
18653,26268,37077,1901,, 45    Ori, ,5.5943014,-4.8560862,113.6363636,5.24,-0.037586639,F0III       ,0.269
23551,32480,48682,2483,Gl 245   , 56Psi5Aur, ,6.77898306,43.57702483,16.51254954,5.24,4.150929332,G0V         ,0.575
25811,35393,57240,2791,,          , ,7.30931107,-39.21030701,143.8848921,5.24,-0.550075977,A0V         ,0.026
26767,36641,59881,2880,,  7Del1CMi, ,7.53498615,1.91448227,241.5458937,5.24,-1.674998294,F0III       ,0.23
31203,42334,73495,3420,,   Eta Pyx, ,8.63115789,-26.25497008,74.12898443,5.24,0.890059748,A0V         ,-0.03
33546,45344,79735,3674,,          , ,9.24014021,-43.22752192,170.6484642,5.24,-0.92051192,B4V+...     ,-0.137
33691,45527,79910,3681,, 23    Hya, ,9.27825606,-6.35315487,85.47008547,5.24,0.580929309,K2III       ,1.172
41936,56779,101153,4483,,  1Ome Vir, ,11.64100267,8.13428325,147.0588235,5.24,-0.597455436,M4III       ,1.499
47002,64348,114474,4973,,          , ,13.18980764,-43.36850529,67.75067751,5.24,1.085431787,K1/K2III    ,1.049
53435,73909,134190,5635,,          , ,15.1046303,54.55628697,79.8084597,5.24,0.729755355,G8III       ,0.958
57254,79540,145897,6048,, 17Chi Sco, ,16.23080791,-11.83772219,134.589502,5.24,-0.405055931,K3III       ,1.394
57996,80620,148349,6128,,          , ,16.46207137,-7.59755617,155.5209953,5.24,-0.718945135,M2 comp     ,1.721
58147,80843,148897,6152,,          , ,16.50933449,20.47934589,232.5581395,5.24,-1.592657722,G8p         ,1.274
65007,90200,168905,6875,,          , ,18.40506689,-44.1102013,160.7717042,5.24,-0.791048077,B2.5Vn      ,-0.163
66649,92390,174116,7078,NN 4080  , 29    Sgr, ,18.8278076,-20.32474038,229.8850575,5.24,-1.567553715,K2III       ,1.404
71091,98174,188162,7587,,          , ,19.95174539,-58.90131541,92.50693802,5.24,0.40912847,B9.5IV      ,0.014
73947,101923,196662,7889,, 14Tau Cap, ,20.65453229,-14.95471233,537.6344086,5.24,-3.412435279,B7III       ,-0.129
75185,103571, ,, ,,,20.98477135,4.29497561,60.27727547,5.24,1.33923193,G0V         ,0.457
77884,107128,206356,8285,, 41    Cap, ,21.70017747,-23.26262557,75.87253414,5.24,0.839577051,K0III       ,0.991
79654,109572,210855,8472,,          , ,22.19680975,56.83904211,36.99593045,5.24,2.399230228,F8V         ,0.534
81722,112529,215721,8670,, 68    Aqr, ,22.79255208,-19.61287445,81.56606852,5.24,0.682452351,G8III       ,0.941
84887,117089,222847,8998,,106    Aqr, ,23.73668394,-18.27692862,101.6260163,5.24,0.204975492,B9V         ,-0.084
87041,0,164765,6734,Gl 700.1A, 69Tau Oph, ,18.05118212,-8.181241538,52.02913632,5.24,1.658766917, dF3   J    ,0.38
696,950,739,35,NN 3013  ,   The Scl, ,0.19552446,-35.13339606,21.81025082,5.25,3.5566967,F3/F5V      ,0.459
5565,7955,10537,497,,   Pi  Scl, ,1.70240155,-32.32685759,66.57789614,5.25,1.133349663,K1II/III    ,1.044
7355,10559,13869,655,,  7    Tri, ,2.26563753,33.35897589,89.84725966,5.25,0.482475822,A0V         ,-0.004
8207,11738,15694,737,Wo 9083  ,          , ,2.52502287,2.26720689,145.9854015,5.25,-0.571547143,K3III       ,1.271
9201,13141,17848,852,,   Nu  Hor, ,2.81704637,-62.80659207,50.6842372,5.25,1.725635426,A2V         ,0.101
17845,25202,35337,1783,,  8    Lep, ,5.39170995,-13.92734983,555.5555556,5.25,-3.473637474,B2IV        ,-0.219
22526,31165,46568,2399,,          , ,6.53925919,-37.69651376,83.68200837,5.25,0.636839526,G8III       ,0.982
22923,31688,47536,2447,,          , ,6.62987325,-32.33989066,121.3592233,5.25,-0.170363942,K1III       ,1.177
27771,37921,62832,3008,, 11    CMi, ,7.77117196,10.76831128,95.78544061,5.25,0.343502493,A1Vnn       ,0.018
28985,39487,66888,3170,,          , ,8.07116484,-32.67484684,719.4244604,5.25,-4.034925999,M2II        ,1.882
37369,50414,89254,4042,, 22Eps Sex, ,10.29386016,-8.0689212,55.99104143,5.25,1.509407273,F2III       ,0.336
55210,76534,139641,5823,, 54Phi Boo, ,15.63043082,40.35328811,50,5.25,1.755149978,G8III-IV    ,0.886
62125,86305,159492,6549,Gl 683   ,   Pi  Ara, ,17.63487953,-54.50007025,42.17629692,5.25,2.12465777,A7V         ,0.195
63609,88331,164852,6738,, 96    Her, ,18.03973602,20.83364838,315.4574132,5.25,-2.244703689,B3IV        ,-0.1
64908,90067,169191,6885,,          , ,18.38027658,17.82657724,133.6898396,5.25,-0.380492011,K3III       ,1.25
66402,92056,174980,7117,,          , ,18.76298795,74.08535352,102.6694045,5.25,0.192794784,K0II-III    ,0.953
67838,93903,178475,7262,, 18Iot Lyr, ,19.12170263,36.10016754,255.1020408,5.25,-1.783569665,B6IV        ,-0.109
76074,104738,201772,8104,,          , ,21.21747985,-39.42464394,33.37783712,5.25,2.632709045,F5V         ,0.46
81365,112031,214993,8640,, 12    Lac, ,22.69129208,40.22546314,427.3504274,5.25,-2.903920713,B2IIIv SB   ,-0.137
82652,113864,218029,8779,,          , ,23.05912452,67.20918487,117.9245283,5.25,-0.108020739,K3III       ,1.248
9219,13165,17543,836,, 42Pi  Ari, ,2.8215438,17.46434448,184.8428835,5.26,-1.074013674,B6V         ,-0.066
10012,14293,19107,925,, 10Rho3Eri, ,3.07124367,-7.60089934,43.06632214,5.26,2.089311077,A8V         ,0.193
14228,20261,27459,1356,, 58    Tau, ,4.34340131,15.09550358,47.16981132,5.26,1.891679305,F0V         ,0.225
14233,20266,27022,1327,,          , ,4.34454581,65.14045287,102.0408163,5.26,0.216130378,G5III       ,0.82
19520,27386,38710,1999,, 52    Ori, ,5.8000644,6.4542102,147.0588235,5.26,-0.577455436,A5V         ,0.234
22734,31434,46553,2398,, 49    Aur, ,6.58668383,28.02234399,136.9863014,5.26,-0.423385699,A0Vnn       ,-0.008
33536,45328,79846,3679,,          , ,9.23834016,-55.56970109,195.6947162,5.26,-1.197895499,G8II/III    ,0.98
33770,45631,80456,3703,,          , ,9.30163621,-51.05089519,132.1003963,5.26,-0.344520602,B7/B8III    ,-0.062
36240,48883,86360,3937,, 27Nu  Leo, ,9.97038636,12.44483936,162.3376623,5.26,-0.792096439,B9IV        ,-0.035
36851,49698,88323,3995,,          , ,10.14523273,-65.81553262,104.7120419,5.26,0.160016858,K0III       ,0.973
38203,51502,90089,4084,Gl 392.1 ,          , ,10.51806127,82.55853791,21.486893,5.26,3.599131895,F2V         ,0.399
39395,53154,94367,4250,,          , ,10.87523685,-57.24041437,1851.851852,5.26,-6.078031201,B9Ia        ,0.13
41790,56573,100825,4466,,          , ,11.59876549,-47.64152017,58.00464037,5.26,1.442686307,A7m         ,0.257
42076,56975,101484,4495,, 92    Leo, ,11.67975154,21.35284143,71.22507123,5.26,0.996835539,K1III       ,0.984
42817,58082,103462,4558,,          , ,11.91180771,-25.71406632,90.4159132,5.26,0.478775635,G8III       ,0.883
49297,67703,120642,5207,,          , ,13.86802776,-52.81146355,111.2347052,5.26,0.028798459,B9Vn        ,-0.084
50209,69068,123782,5300,, 13    Boo, ,14.13815445,49.4580206,170.6484642,5.26,-0.90051192,M2III       ,1.637
54743,75828,137709,5742,,          , ,15.49007671,-46.7326907,271.7391304,5.26,-1.910760907,K4III       ,1.731
55143,76425,139195,5802,, 16    Ser, ,15.60820887,10.0104549,71.99424046,5.26,0.973511229,K0p         ,0.925
57676,80161,148293,6126,,          , ,16.36353927,69.10941712,90.17132552,5.26,0.484657731,K2III       ,1.115
67331,93256,176527,7181,,          , ,18.99595238,26.23043204,106.8376068,5.26,0.116379244,K2III       ,1.228
79178,108924,209772,8416,, 18    Cep, ,22.06470278,63.11977885,137.5515818,5.26,-0.432327946,M5III       ,1.557
4887,6999,9057,430,, 49    And, ,1.501695,47.00737711,88.80994671,5.27,0.527691953,K0III       ,0.999
6785,9727,12230,581,, 47    Cas, ,2.08529261,77.28145654,33.55704698,5.27,2.64108132,F0Vn        ,0.345
7180,10306,13555,646,GJ 1043  , 17Eta Ari, ,2.21332884,21.21098318,30.1295571,5.27,2.875036262,F5V         ,0.457
8219,11757,16522,776,,   Mu  Hyi, ,2.52781132,-79.10924959,89.44543828,5.27,0.512209018,G4III       ,0.981
10980,15627,20756,1005,, 61Tau1Ari, ,3.35378081,21.14714057,141.6430595,5.27,-0.485976495,B5IV        ,-0.067
14513,20641,27946,1388,, 67Kap2Tau, ,4.42359573,22.2001124,44.15011038,5.27,2.045341032,A7V         ,0.25
21638,30073,44112,2273,,  7    Mon, ,6.32855581,-7.82291023,252.5252525,5.27,-1.74152407,B2.5V       ,-0.177
23601,32537,49591,2518,,          , ,6.78927966,-37.92967246,101.5228426,5.27,0.237181152,B8/B9V      ,-0.078
26849,36760,60107,2886,, 68    Gem, ,7.5601386,15.82669239,115.0747986,5.27,-0.034901118,A1Vn        ,0.055
31036,42129,73390,3415,,          , ,8.58766105,-58.22476298,294.9852507,5.27,-2.079001509,B3V+...     ,-0.133
36091,48682,85795,3917,, 31    UMa, ,9.92861269,49.81979501,68.25938567,5.27,1.099188123,A3III       ,0.086
37117,50070,88824,4017,,          , ,10.22302267,-51.23293774,49.85044865,5.27,1.781654643,A7V         ,0.257
38065,51313,91056,4120,,          , ,10.48127695,-64.17228466,961.5384615,5.27,-4.644833304,K3Ib        ,1.856
42420,57477,102328,4521,,          , ,11.7821135,55.62826771,63.29113924,5.27,1.263285435,K3III       ,1.276
45504,62027,110432,4830,,          , ,12.71396743,-63.058616,301.2048193,5.27,-2.124309581,B2pe        ,0.195
47846,65581,116870,5064,, 68    Vir, ,13.4453457,-12.70761258,154.7987616,5.27,-0.67883741,K5III       ,1.477
52764,72929,131430,5548,, 12    Lib, ,14.9055934,-24.64213517,117.9245283,5.27,-0.088020739,K2/K3III    ,1.336
57607,80057,145388,6021,,   Del2Aps, ,16.34079548,-78.66742066,203.2520325,5.27,-1.270174486,K3III       ,1.413
59930,83313,154029,6332,, 59    Her, ,17.02676648,33.56826922,90.49773756,5.27,0.48681139,A3IV        ,0.028
67283,93203,176303,7172,, 11    Aql, ,18.98492467,13.62254853,47.64173416,5.27,1.880062193,F8V         ,0.573
72467,99968,193092,7759,,          , ,20.28202333,40.3650796,306.7484663,5.27,-2.163912,K5II        ,1.65
78396,107843,206240,8280,,   Lam Oct, ,21.84840237,-82.71882392,133.5113485,5.27,-0.357590912,G8/K0III+.. ,0.756
79236,109005,209960,8426,, 20    Cep, ,22.08346658,62.78552941,97.56097561,5.27,0.323619327,K4III       ,1.413
79741,109693,212710,8546,,          , ,22.21949292,86.10785672,78.43137255,5.27,0.797550924,B9.5Vn      ,-0.03
84794,116957,222643,8987,,          , ,23.70772591,-15.44797581,85.83690987,5.27,0.601629627,K3III       ,1.344
5345,7650,9774,456,, 40    Cas, ,1.64192808,73.04007203,136.9863014,5.28,-0.403385699,G8II-IIIvar ,0.972
7190,10320,13709,652,Gl  89   ,   Mu  For, ,2.21512779,-30.72384252,101.8329939,5.28,0.240557439,A0V         ,-0.013
12932,18453,24546,1210,, 43    Per, ,3.94345438,50.69569169,40.7996736,5.28,2.226716556,F5IV        ,0.425
13151,18788,25340,1244,, 35    Eri, ,4.02556496,-1.54962625,138.8888889,5.28,-0.433337518,B5V         ,-0.133
15553,22040,30478,1530,,   Kap Dor, ,4.73919976,-59.73284052,68.21282401,5.28,1.110669852,A8/A9III/IV ,0.206
16896,23871,32977,1658,,106    Tau, ,5.13011904,20.41845485,53.19148936,5.28,1.650789246,A5V         ,0.118
19504,27364,38622,1993,,133    Tau, ,5.79525134,13.89963175,245.0980392,5.28,-1.666699185,B2IV-V      ,-0.156
20796,29048,42042,2168,, 19    Lep, ,6.1282306,-19.16600403,217.8649237,5.28,-1.410936572,M1III       ,1.661
22350,30953,46273,2384,,          , ,6.49697967,-50.23895882,51.73305742,5.28,1.71115927,F2V         ,0.371
23562,32492,49229,2504,, 11    CMa, ,6.78085938,-14.42599569,196.8503937,5.28,-1.190681439,B8/B9III    ,-0.024
23891,32921,49908,2529,, 36    Gem, ,6.85918048,21.76123162,162.3376623,5.28,-0.772096439,A2V         ,-0.02
30165,41003,71576,3334,,   Eta Vol, ,8.36792276,-73.40005893,109.1703057,5.28,0.089477368,A0/A1IV/V   ,0.014
31279,42430,73752,3430,Gl 314  A,          , ,8.65224163,-22.6629058,19.92031873,5.28,3.783518586,G3/G5V      ,0.72
31848,43142,74988,3486,,          , ,8.78750212,-1.89705972,104.0582726,5.28,0.193616938,A3V         ,0.058
33632,45455,79354,3660,, 17    UMa, ,9.26383568,56.74147744,208.7682672,5.28,-1.318322433,K5III       ,1.568
33729,45581,80951,3720,,          , ,9.29033647,-74.89439024,221.2389381,5.28,-1.444307826,A1V         ,0.021
35069,47300,83287,3829,, 42    Lyn, ,9.63938523,40.23976693,38.38771593,5.28,2.359038638,F0V         ,0.223
42351,57371,102232,4519,,          , ,11.76222323,-45.69014545,239.8081535,5.28,-1.619319725,B6III       ,-0.118
43176,58587,104337,4590,,          , ,12.01421389,-19.65899848,537.6344086,5.28,-3.372435279,B2IV        ,-0.192
44214,60122,107274,4690,,  3    CVn, ,12.33020086,48.98413192,158.7301587,5.28,-0.723297253,M0III       ,1.623
53909,74596,135502,5676,, 48Chi Boo, ,15.24144587,29.16422593,69.44444444,5.28,1.07181246,A2V         ,0.062
58015,80645,147787,6109,,   Iot TrA, ,16.46590946,-64.05800515,40.4040404,5.28,2.247876016,F4IV        ,0.383
58560,81437,150449,6199,,          , ,16.63346092,56.01538883,79.36507937,5.28,0.781852726,K1III       ,1.055
61444,85389,157661,6477,,          , ,17.44777318,-45.84296289,183.8235294,5.28,-1.042005502,B8V         ,-0.058
65612,91014,171034,6960,,          , ,18.56604577,-33.01653262,684.9315068,5.28,-3.898235721,B2III/IV    ,-0.115
68540,94834,180868,7315,, 25Ome1Aql, ,19.296944,11.59539126,129.5336788,5.28,-0.281913498,F0IV        ,0.196
70158,96957,186203,7497,, 47Chi Aql, ,19.70944646,11.8266084,230.4147465,5.28,-1.532551352,F3V:+...    ,0.575
71037,98103,188728,7610,, 61Phi Aql, ,19.93728685,11.42370978,63.13131313,5.28,1.278775886,A1IV        ,0.014
72654,100195,193150,7761,,  7Sig Cap, ,20.32322201,-19.1185068,213.6752137,5.28,-1.368770735,K2III       ,1.394
84975,117218,223024,9002,,107    Aqr, ,23.76690061,-18.67836913,65.06180872,5.28,1.213369337,F2:V+...    ,0.299
589,814,636,30,,   Gam3Oct, ,0.16729695,-82.22399743,74.34944238,5.29,0.933611422,K1/K2III    ,1.049
724,983,787,37,,          , ,0.20276358,-17.93821766,187.6172608,5.29,-1.076363955,K4III       ,1.478
5739,8209,10830,514,,   Eps Scl, ,1.76073734,-25.05243403,27.42731761,5.29,3.099083322,F2IV        ,0.395
6483,9312,11946,567,,          , ,1.99388597,64.62163894,78.80220646,5.29,0.80730811,A0Vn        ,0.002
7528,10793,14252,675,, 10    Tri, ,2.31583022,28.64267411,107.4113856,5.29,0.134748405,A2V         ,0.037
7695,11021,14652,689,, 69    Cet, ,2.36573195,0.39569203,401.6064257,5.29,-2.729003265,M2III       ,1.648
8032,11486,15257,717,, 12    Tri, ,2.46944176,29.66953828,47.59638267,5.29,1.902130262,F0III       ,0.311
13814,19719,26690,1309,, 46    Tau, ,4.22586282,7.7160341,36.98224852,5.29,2.450033436,F3V...      ,0.366
14568,20704,27971,1390,,          , ,4.4350715,31.43920664,74.51564829,5.29,0.928762579,K1III       ,0.986
15734,22287,30121,1511,,  4    Cam, ,4.80006019,56.75753919,49.70178926,5.29,1.808139882,A3m         ,0.246
17611,24873,34863,1757,,  7Nu  Lep, ,5.3330641,-12.31560456,101.7293998,5.29,0.252767589,B7/B8V      ,-0.104
19122,26868,38170,1973,,          , ,5.7042197,-34.66793677,111.2347052,5.29,0.058798459,B9/B9.5V    ,-0.032
19949,27947,40292,2094,,          , ,5.91391901,-52.63607272,34.90401396,5.29,2.575623132,F0Ve...     ,0.295
24202,33316,51283,2595,,          , ,6.92970275,-22.9414495,662.2516556,5.29,-3.815115264,B2/B3III    ,-0.163
25836,35427,57146,2786,,          , ,7.31424419,-26.58587077,414.9377593,5.29,-2.799914787,G2II        ,0.956
35888,48390,85376,3900,, 22    Leo, ,9.86472905,24.3957937,40.16064257,5.29,2.270996735,A5IV        ,0.229
44762,60904,108662,4752,, 17    Com, ,12.48186605,25.91288804,82.91873964,5.29,0.696736539,A0p         ,-0.056
50587,69612,124679,5330,, 15    Boo, ,14.24746181,10.1010097,78.18608288,5.29,0.824352722,K1III       ,1.007
60022,83431,153580,6314,NN 3985  ,   Eps2Ara, ,17.05241925,-53.23662642,26.33658151,5.29,3.187202986,F6V         ,0.498
64438,89439,167264,6822,, 15    Sgr, ,18.25358485,-20.7282667,10000000,5.29,-9.71,B0/1Ia/ab   ,0.007
66990,92824,164461,6721,,   Chi Oct, ,18.91323566,-87.60551487,76.56967841,5.29,0.869715885,K3III       ,1.304
76964,105898,204411,8216,,          , ,21.44765832,48.83510521,119.474313,5.29,-0.09637271,A6pe...     ,0.108
